,Gene_10,Gene_5,Gene_46,Gene_23,Gene_13,Gene_42,Gene_22,Gene_20,Gene_11,Gene_30,Gene_37,Gene_35,Gene_33,Gene_36,Gene_44,Gene_17,Gene_15,Gene_21,Gene_41,Gene_6,Gene_7,Gene_39,Gene_29,Gene_25,Gene_32,Gene_38,Gene_18,Gene_34,Gene_28,Gene_48,Gene_3,Gene_49,Gene_4,Gene_14,Gene_8,Gene_40,Gene_1,Gene_27,Gene_2,Gene_45,Gene_19,Gene_43,Gene_50,Gene_12,Gene_31,Gene_9,Gene_47,Gene_16,Gene_24,Gene_26
a2319,0.0031617583184937077,-0.004424375581151052,0.0011243722685628137,-0.0010315301552419097,-0.002181745555625286,-0.005092779449487061,6.800386625555911e-05,-0.005710084429496505,-0.004004763488974725,0.0016659597252046436,-0.0008112707415678985,-0.0005751456047626531,-9.502254612549525e-05,0.0006632324723180117,-0.0001662775885743408,-0.0018854120822781955,-0.0010400566823215275,0.00030172785100208944,8.209282512043126e-06,0.0005736554600851412,0.0024373657162875062,-0.0006682843357963745,-0.0004377938064361055,0.00084782526785152,0.006643820996904391,2.6618426828278947e-05,-5.082763132391679e-05,-1.4317032723307752e-05,-0.003269188173956183,0.00481199244166006,-0.005370628482628707,-0.0024401817890639674,-5.662389777884606e-05,0.008500007437007844,-0.0033259401359687817,-3.8507274382527674e-05,-0.008177919592123807,-0.00010530629973153961,-0.00015822332510734044,0.0029035028314504992,0.002204556863030424,-3.523298016791629e-05,0.00012811748434286754,-0.005062187858319235,0.0002308879998505068,0.0006655539429143787,-0.0013310282291552544,0.0015216175374460888,-0.0016735241735550553,-0.004044553551069649
a232,-0.0024930882689979663,-0.002813709667644938,-6.425455891662189e-05,0.004432969209861736,-2.1198039766233976e-05,-0.003948613697225706,-0.0007547522298865903,0.0016064129220749526,0.003072430730242959,0.008853070301080448,-0.0026832344123167316,-0.00011007205083538507,-0.0013052993074519283,-0.002351613321110576,-5.013039645185844e-06,-0.0030798795554292592,0.0017643755029284388,-0.0018530122073913999,-0.00043833830951351804,0.008655710472564719,0.0026053078564061798,4.1361786082155815e-05,4.988045087691434e-05,-8.933537877264916e-05,-0.00011826719341902605,-0.00045435967630371886,0.002257643463783634,-0.0023728412869808524,-0.00014169199039994825,-0.005812204953032715,0.0037889147288910708,0.0024145926404640587,-0.0010253316337642442,-0.000323868061738947,0.0011623779455160006,1.2328068531761301e-05,-0.0013530072568292148,0.0008133717438407882,-0.0018776867492174363,-0.0016761344030957917,-0.0017896124216768231,-0.004173963978274723,-0.004342393862918285,-0.0006832183075021927,-0.0030173592026291694,0.002311631487347621,-0.00014709719600221652,-0.007587617263472427,0.00023473965744737527,1.5500791871445095e-05
a2320,-0.002538331015438299,-0.003157458856495616,-0.0003368361437357892,0.0012208178540699926,-0.000875652164390442,-0.0022312074818110327,-0.0007065379301830978,-0.0026030052897829314,-3.6799472344140375e-05,-0.0013783486929789084,-0.002917545830296059,0.005767905701165071,0.0003586092772086473,4.920416453610041e-06,0.0015560949119051374,0.0021871006150056063,-0.007154374074470621,-0.0018875108107990254,0.00015794116856839078,-0.007245653134009837,-0.004082627372963995,-0.000446950223826677,0.000678455772966601,-0.0029797652391947865,-0.005159145863119036,-3.8660898380869953e-07,-9.226126343637873e-07,-0.0005249988807697597,-0.00025997040731990306,0.0029206592530867,-0.00024094417241090423,-8.930115988136332e-05,-0.006761339953261121,-5.7460488188483625e-05,3.50352092727635e-05,0.0016590050857586162,0.0028689604826156742,-0.00011017416337030816,0.0012392024633816057,-0.00046989018533089445,-0.0007040164261560245,-0.0004251029476906314,-0.000629362362681352,0.003019403303395971,3.613609961204819e-05,-0.0006195187349960483,0.004145019071694236,3.163096865113217e-06,0.003648487029082664,0.004691003147722391
a2321,-0.000713741441265005,-0.0018957612845803876,-5.428215035755562e-05,-0.0010685965255367042,-0.0019489305969594157,-0.0012575203369549798,-0.0016278030669803754,0.0003144817603851092,0.0019601478143751556,-0.0005943836644316781,0.000157969245614844,-0.0011809958223022213,0.0007024288081245544,-0.0022568939443404607,0.006037339152516115,-0.0010232252545365238,0.0011504907721445242,0.002828219826279621,-0.00018219605563360528,0.0024128949179114843,-0.00013108805026667636,0.00012708478593076032,-0.00015129173648980123,-7.108478370048923e-07,-0.0001241130722116476,0.001285586170784253,-1.4757456178486812e-06,-0.001106178645553223,-0.0035597150749438794,0.0005248194933076405,-0.0017495253643089116,-0.0012217911544732366,-0.004432669966078181,-0.00034779260808258123,-7.214880066783755e-05,-0.00518967079435439,3.791295936800623e-05,-0.0007926137031144427,0.0005580608503127221,0.0004232138099163254,0.0001818931566107771,1.2079790949368464e-05,-0.0024481916112280336,-0.001518438853465995,0.0008162222118392754,0.00424853773885621,-0.0012798695492500468,-0.0007774866637003169,0.00603065266335061,0.0005012493986202076
a2322,1.1567366606436051e-06,-0.002385949245162305,9.483889492083739e-05,0.0001316651555047046,-0.0013117327256043404,0.0003076228902177485,-0.00027720281018299886,-0.00016763832771094422,-0.0006663042621353975,0.0020603625556300737,9.928662251672141e-05,1.135574280330655e-06,-0.0003116018216113765,-0.00014574595643713053,0.0025168022062547497,0.0013806045730938238,-0.0025961379864472803,0.00015452570524640053,-0.00018462979505076238,-0.003407576203993045,3.2235678336509012e-06,-0.0001847134042607104,-0.001509230801439631,0.00193212762062851,0.000551892935222642,-0.001829093474751466,3.137244589003626e-05,-0.0006749769431164195,-0.0013146552048642376,0.00038995048082506555,0.0068307641457349185,0.00105512328219049,9.336418510221792e-05,-0.004216772249849305,-0.0015910383705080786,-0.0027556015186550177,-0.002479888077566477,-0.0036540319586337057,0.0038417815742287503,0.003707972125382007,-0.0003275744131246109,-2.7393661447214506e-06,4.992901835469742e-06,-0.0009328315252720579,0.0004361791847306423,-0.0038181060891537897,5.548991798425581e-07,0.00017367437571358326,-0.00014416696981062855,5.755916209929405e-05
a2323,-0.00011226767924251064,-0.0016766572942170676,-0.0006093366662379544,-5.3320166917824436e-05,-0.0007011874669850433,-1.6026479855962242e-05,0.0011793355800623143,-1.7694065524131975e-05,1.9141366759606706e-05,-0.002245203792553833,0.003571548833762518,0.0035732871832349217,0.0002201166921668178,-0.005009807424303295,-0.004899496597773462,0.0019177691093663282,0.005579638976849705,-0.0006242091132503385,5.291940519149517e-05,0.00010956227090382574,0.0008277705287802655,-0.004855789856663805,-0.004579667395652793,0.001303030132113435,2.9538779395262482e-05,-0.0014992655305575164,-0.0017874072935404766,-0.003360275097038001,0.00014412630100814057,7.315401811292584e-05,-0.0006045839324273793,-0.001082567922139063,-0.003987962993060397,0.00022481052848711755,-7.533438570461791e-05,5.6721908107081314e-05,-0.00030877971837294134,1.6453751163912796e-05,0.001543559137979337,-0.00027414712800013824,-0.004194398846607378,0.000501432247317767,0.0043813326595043885,-0.0018877228388176352,-0.003107857178185408,-9.003700983181901e-05,6.887569314279764e-05,-0.00018465380095280246,0.0009371001166768771,0.002520906151591001
a2324,-7.575372475774212e-05,-0.0005327782587683638,-0.0016319255143267927,0.003201454548065249,-0.0008485432119075403,5.078224983075979e-05,-0.004013500595792056,0.0002764492900151909,-0.0030421891184934987,-0.0004880872791663874,0.0009929349031003979,-0.004694014899389396,0.004056905203921613,-0.0033201100106978053,4.218682841743192e-05,-0.0012381349302147179,0.006231625182135176,0.00040532156896047134,-0.004912145215395933,-0.000549823769445104,-0.00012791369342203323,0.00448558156250603,-0.0008000931337032889,-0.0019336222467230238,-3.619328399736665e-06,0.00020870040368179289,-0.0014767868107875741,0.0001608914698304853,-0.0029947385220252826,0.0009821287138511883,-0.0007706010706620757,-0.0005149999708298153,-0.0006816388825844422,-0.001104770459227568,-0.007041569801712443,0.0006015749906262942,-2.2020185873330923e-06,0.006372522659684852,4.855277742545766e-06,0.0014620853280156079,-0.0025582868561297243,0.0008287473027263231,0.0026949742936820597,2.3091369954203705e-05,0.001975651840322455,-0.004454253352538552,-0.0010074080020879188,0.00022251224049405893,-0.0008542758633429985,-7.823471857835063e-05
a2325,-0.0005563746828046814,-0.00029020813999446667,0.0006309128175602699,-1.7095623579841312e-05,-0.00722359344514284,5.2068223960341866e-05,0.0002730037454384288,-9.87000751431164e-06,-0.000126614111611913,-0.0011706867700351535,0.0005110887037546663,-0.0019211142478722993,0.000491055983258788,-0.001114365771760095,0.000227009082335714,-0.0047657837064305295,-0.001296945970911126,6.361232474760012e-06,-0.004762527513648411,-0.005111840110069781,-0.008707687204614024,-3.707451852291688e-05,0.0001497056893827928,-0.00040706286992475823,-0.00131783219692972,-0.0006200169964826899,-0.001414269184585547,0.0007425366479355275,0.002147172827610082,-0.0010478382397301504,0.00010915904435120647,8.777850215099618e-06,-0.0001882204801313377,-1.2449368575480455e-05,0.002364040615325755,-2.6047857976844264e-06,-0.0013391359878811306,-0.0002509184989382587,-0.0005717791195923184,0.00011203822082906517,0.012778816641610968,8.573311711267584e-06,0.00019842394256836785,-0.00019343996336533813,0.007782950138558209,0.0007401337568657324,1.0247288597230978e-05,7.017646359620323e-05,6.419195091890493e-05,0.00024499314432867205
a2326,-0.002242991476811053,0.013127789772605997,1.5305952576390722e-06,1.66788585200361e-05,-2.0801358428381925e-07,-0.0009544601167833506,-0.002869625893373163,0.0012507686438615155,-0.0005614270823011934,-0.00038501341731356914,-7.233925076560754e-05,0.0010362672872146778,-0.002732326750444849,2.121625643123655e-06,-0.00013689996551878255,0.0011765181565391199,-0.00289200382441602,4.314050800262683e-05,-0.002355694065403261,-0.00037377262566478265,0.006351488767219495,0.00019495478390493988,-0.0005428390389220442,5.177045910953525e-05,-0.0018352074747334818,-0.0007699523462281221,-0.002698825580777006,-0.0014983333268455503,2.9790462550717046e-05,-0.0017041490114019066,-0.004947366939324202,-0.0026272865442742792,0.0005603132163829252,-0.0005644799269582884,0.00020558503051285016,0.0029490747723682903,-0.0011691935394917891,4.951274683538296e-05,-0.0017529583274858563,0.00043914075681758796,-2.333854191697779e-05,-0.006936175167205296,9.950819476078627e-06,0.0017856737832583252,0.009727362432294474,-0.00040353755940379394,-0.0005024040483640585,-0.00014399915857059016,0.0003943905128805255,-0.00014100944663673247
a2327,0.0014912737207249836,-0.0007038084182708266,0.00023621917850497748,-0.003218862253318832,-1.451935579018128e-05,0.0002070371965208369,-0.00022113508349779843,-0.0007673546379084678,-0.00012669360678594917,0.005505264101767913,1.8489562233829052e-05,-0.0009688294417776111,-0.0003676392402453331,-0.0011298654843202795,-0.00018591666357416908,0.0012006815348652878,-2.9830804112642253e-05,-0.00349632905127128,0.0010480075726332903,-0.0035637631533191713,0.0007282886176307748,-0.0032319021370112847,0.0004446134349631453,1.214020240154171e-05,-0.004248281625413302,0.004108285085744306,0.00019331077999911058,-0.0035509567088941917,-1.944257734983173e-05,-0.0009871600926193796,0.001085970040825647,8.089025958026171e-05,0.00010074827693647734,-4.639438744554229e-05,0.00013756447289357842,0.002558645349037294,-0.005765028226209604,-0.004752948588893984,1.0317226947518154e-05,-0.0009491422513007723,0.001902883774788814,-3.8589470794784565e-06,0.001808552747755085,-0.004011447317014611,0.005253933939327998,-0.00015468967272540073,-0.001212492569146554,-0.0016110424692506345,0.0005009394650387642,-0.0014874114915541387
a2328,0.002705789843674227,0.0025492527043679807,1.1746521049554501e-05,-0.0005013104935288771,-0.0009539921274966437,0.0022376724778763466,0.008930507169894544,-2.775340919488299e-05,-0.0001525397496019256,-0.00035965016391267227,-0.0030410422388022786,-0.0011531258837722143,-0.005895171206636211,0.00017972604287768844,-0.004185245716482598,0.0005365500540230844,-0.0013757309628962943,-1.0079390780985123e-06,-0.0004023223462653043,-0.0004877361129377914,-2.0077317515761585e-05,-0.005515022696662237,-0.0017339176639303237,-0.00016564759992902735,-0.00019782662386009478,-0.0008905154690952467,0.0006585440508386294,-4.971711956246812e-05,-0.0007868704274346825,-0.0011646095582856586,-0.0022474125513603223,-0.0007176495441582179,0.00268769780655368,1.5744763665807827e-05,0.001365479687364178,0.00033299826261401445,0.0009479787474380289,2.6443677506185394e-05,0.0005607890084299411,-0.00027104160774416475,-0.0031953749539071407,0.0007306573028467902,-0.000519506938393964,-2.433907290438778e-07,-0.0010933854249809828,-0.0009187117209002861,4.28374881671689e-05,0.0010329895492250016,0.0019138854744061842,0.0003989447863256435
a2329,-0.0057969211246635885,-0.00028631147297369366,0.003446569813257967,0.00032695719460704717,0.0012483105650053991,-0.0005382778714944194,0.0016380591753345098,-0.0008796901257988048,-0.0010252039165735832,-0.0005137291810337662,0.008994311664234127,-0.0032234570242237197,0.0008294301537146598,-0.0010268216398444858,0.0016398559365152368,-0.00168877881948144,-0.0001261346617620709,-1.8720077210548783e-05,-0.00018588925465910918,-0.0003915771511288518,1.6127210291216085e-05,0.0012423498608665502,0.0035866456816032923,-0.0009305918038099016,-0.005427217223274697,-0.00038547792584475845,0.0005006049837000225,0.0018073677764956497,0.0010772765790839902,-0.0015875781241061183,-0.006546290774462282,-0.0022008922339346276,-0.0005930747490569994,-0.001222530068181084,0.005650337427669452,-0.0008264863386422427,0.00039008262657726266,-0.00032503722510097196,-6.165959779317958e-06,0.00016862558192975888,0.0005555743429562126,-0.0015731955290849914,-0.001657616741429488,-0.00012576600918489072,-0.0002331757272976162,-0.0024127703541321215,-0.002676081176179205,0.001013806826027632,0.00047863216081729144,-0.003010434456953725
a233,0.0019513332608743173,-0.0008700020695168622,-7.738197399520682e-05,0.0026965887501859184,8.326670420969904e-05,-0.002677285932057284,-0.0010263517053175162,0.0041390955249424695,8.717815024044122e-05,-0.0013978823363363525,0.0029974738422217486,-7.2171011036507426e-06,-0.0028418776848645132,-1.6587823823146293e-05,-0.0008511756446807836,0.001863892818929824,0.001901091895478925,-0.0007060661972448923,-0.002349685641209482,-0.0003680002897186337,0.0048855038456857396,0.0001924497744967477,-0.003375721609727031,-0.005091236267011235,-0.004666822545255054,1.8141017401804554e-07,1.7950173566434855e-06,-0.004861867837995364,-0.0027789208591498028,0.0002112537975700881,-0.0013568204844837785,-0.001064234939637009,-0.001048360948375869,8.887402567000525e-05,-0.0022231752932730577,0.0003834478994212847,-0.00044560809329937485,0.005936896534259465,-0.003116847516720434,-0.0010724090926749522,0.0016389903091566646,-0.0031979707329545548,-0.0016094676905688168,0.0028247811771086317,-0.0008862745042343698,0.00021220200634635756,0.0005843699594434049,7.811534152197283e-06,0.0016024375435591343,-3.4574110244644954e-06
a2330,-3.2683670590291235e-06,0.00016989270113248502,5.13519655603135e-07,-0.0005727800821964031,-0.00086676957614366,-0.0019582218064298313,-5.756936637862887e-05,0.0029450410872008557,-8.852657548870596e-05,0.0002960340536496387,-8.93972827193969e-05,-2.2235567499657083e-05,-0.0024829291879235097,8.401273978395204e-06,-0.0019644519692819753,0.0024160550889705387,8.068637555105527e-05,0.0007891668999159599,0.00012113174662678992,-0.000881996420440706,-5.972644922769786e-07,-0.003978794708046464,-0.00011127261913058224,0.0006595706215288349,-1.8058556462396285e-05,0.00042440816538621235,-0.00551766668172997,-0.0026159734539066204,0.0011753241761633037,-0.002059378502325112,2.564283993689308e-06,0.011656157611034102,-0.0019380752642621396,1.885508537927377e-05,0.0003757138478625954,0.004892386779317297,-2.512613456244386e-06,-0.0002425702998286555,-0.00172353001738419,-0.0003889381683147581,0.00025158306061006806,-0.0010689924144223406,-0.004307417459814123,0.0002718094553577498,-0.002116132560989638,-0.0018263888187468724,9.893546641421929e-06,-0.00019032569754306485,-0.00250421345190565,0.005563896552506472
a2331,-0.0015333627220835448,-8.672084238035426e-06,-0.0008460891370300283,0.006687825848737191,0.0004128888098072739,-0.00027396638673382644,0.0003958071890519657,0.0037412836996253,-0.0007125196445408179,0.0019449271539390594,-0.004396310926408801,-0.00042704977262916386,-0.00011282567342577998,-0.0005913451999180592,0.002766384336781954,0.0023873364511565933,-0.0015491876500257143,-0.0015255070689986806,-0.0013990099691356746,-0.0006158160892556046,-0.0009225068139457975,-0.002061456495967113,-0.0017852957768275217,0.005827410331385761,0.00014162247788745085,-0.0008437917659752611,-0.0010282355201985931,-6.921528042976661e-05,4.984996045667939e-05,-0.00015171489259550018,-0.0014125182749268506,-0.00029440256009947595,-0.0037834720834772624,0.0008142306549673529,0.0005645120292635938,-0.0015009603337646647,-0.0007485008057020156,0.00046346110308081003,-0.002403387958098114,-0.0006273562050560918,0.0012702399030257638,-0.00023501709050092134,-0.00021244981408686126,0.004700226825033628,-8.036377597488002e-06,0.0001227327915579448,0.0006926354950660689,-0.00010758674246252246,-0.0002430355264902576,-0.0006750110041211926
a2332,-0.0032096146745800853,0.004595602861999396,0.0005824385451524074,-0.0011104603817578052,-9.352807950329528e-05,0.0015620736498368542,-0.002812874652784051,0.0009721767429306432,-1.5425701376297544e-05,0.001933074612859828,-0.0012367815889834715,-0.0010061120277470676,-0.0016143006006019674,-0.004961275459003737,0.001916999506952826,0.00011389766078723348,-0.00407073361378811,-0.0017257007001903846,-0.0016435015307474103,-0.0003334860576504222,-0.00012480022707368754,-0.0008989541143764046,-1.2793209284624608e-07,0.0015570876757264917,-0.00013294979974508812,-5.8693740516991e-06,3.810929096751e-05,0.0027789220139472874,-0.00128008867041804,3.0584389498523336e-06,0.002181893934078082,0.001538066927962393,0.0008024482224216591,0.0009878852321283955,0.0016156976537016147,-0.0006994353616293948,0.0009432520733640023,-0.0011039583195972206,-4.756337029209845e-06,-0.0007649141503684484,0.00021026229252181288,-0.005999610204554839,-0.0029018962921759884,-0.0002534200182825344,0.004794238478939962,0.00011248196711536934,-0.0028272903353856555,-2.60749446845011e-07,-0.0012264986168176156,-0.005374916567606684
a2333,7.259589808568693e-05,0.000982089540343436,-1.795793031137251e-05,-0.002072781638671616,0.0008702500845228257,-0.00591937532062319,2.5753367203740717e-05,-0.0024769238660941584,-6.822487786901769e-05,-0.0005814872658911332,-0.00032127652714126695,-0.0011558216172832467,0.00026772831138428127,-0.00023274265765271178,0.002613548317113525,7.870403961569047e-05,0.0002053646341706114,-0.0009731481986926397,-3.692313037326363e-05,1.400499932406894e-07,0.003606559126262632,0.009921009883780507,-0.001146414332136538,0.00021185432640800136,-0.007434634766351296,-0.00021688832588041503,0.00044001695752167013,-0.0002554887607290734,-2.4837575133168513e-05,-5.490959533031197e-05,-0.00022305980329749954,-0.00039114097922360097,0.00021028393694347692,-0.0003691083255146306,-0.00048739006015090973,-4.6909909503261584e-05,0.001261998461681851,-0.0007237918455305966,-0.00014463390137268257,-1.1684889455654832e-05,0.0002278981964294359,-1.0361256228204525e-05,0.005066747309423535,-0.00023293651378262343,-0.0049126573299847955,-6.071257428380528e-05,0.00036334517106629497,1.7428351379969063e-05,-0.00025692857668489257,-0.00345240314039887
a2334,-0.006240035900075395,-0.0001430040772480547,0.0004411119400230894,-0.0011515793607293286,-0.0020842434659501035,6.406199971262857e-05,-0.002687682455424404,-0.001208574440880425,-0.000470780455565666,0.0058739986800654155,-0.0060014985492564295,-1.7979666238713285e-06,-0.0010941003875555451,-0.0001833376135565994,0.0015274280523172408,0.0029012709504134164,-0.00045187271897756094,0.002395421850000152,-0.00013425514639679075,0.00386566544583037,-0.0003052383343879689,-0.00019438862734072904,-1.1030151179829378e-05,0.0006210576788886605,-0.005611475173173118,-0.0020256121620494984,-4.032194381173028e-06,-6.814552567780275e-06,-0.00036924432626218645,0.0016549038441253244,0.011082126439632725,0.002354179087703554,0.0008252856657800832,-0.005498121799558478,-8.184788772242174e-05,-4.9858911127190144e-05,-3.398221743368022e-07,-0.001194986697622755,-0.0007326334341344423,-0.0032194028234421392,0.001030688408102701,-0.00286658728093563,-0.00018217158078710793,-2.555322129224461e-05,-0.00039296486253910436,-0.0005330510617534926,-0.001838835756515648,0.0031659204764673864,-0.001998668104896997,0.0003852145272185397
a2335,-0.0005225819884343784,-4.294707847283998e-07,0.0004555731381320981,-0.0013194008640635322,-0.003746768180220186,-0.0014504383740495171,0.002097008915471079,-0.0038532116312146275,0.0016129550479190968,0.00024126751694928446,1.4166254796070608e-05,-0.004451405665116235,-6.895296712759291e-05,-0.00749878933451689,0.002377630826049067,-0.003363201996761807,-0.0012719303210920506,-0.003120675753562605,0.001413889810396544,-0.0006289066840482311,-0.0008004255503059952,-0.002397661989867949,8.127439946918808e-05,6.274043541692272e-05,0.010241051507514736,-0.000936798207966529,-8.481601532809853e-05,-4.274101535682649e-05,-0.0008110227981194011,-0.0031731195549908517,0.0068637251086289975,-0.0007882336345063617,-2.9792824635302482e-05,-0.0002404824060855855,-0.0014517565990837694,0.0021193647427805544,0.0008156577892770647,-4.7912600271806435e-05,-0.001108699999633422,-0.00023658332552609117,-0.0017338370766224517,0.001466902020792014,0.000993221510772191,-0.0005425512278931415,0.00697916137724011,-3.236032070742182e-05,0.0015935148575869865,-1.6966745285226803e-05,-0.00015862759580473687,-0.0029979460023139737
a2336,-0.0019129994669728444,-0.0027708079267166055,0.0008447933763395571,0.002990236062250019,0.0007188886984528242,-0.0005203605309555331,-0.0006133312345998837,-0.0001361744750321967,-0.0014183466440560633,-6.79885701005817e-05,-0.00034075810535981075,0.0002501332699446613,-0.0031647052810080886,9.247693381161264e-05,-0.0009038714620493798,0.001383169463267794,-0.007040593927149251,-0.004768394913850671,0.0004327051346820045,0.00018579729661585267,-0.006215081529840185,0.0012123357522331752,0.004886856197511599,-0.002793780959077645,0.0015280466607387943,0.004713835381373982,5.3914613608701026e-05,-0.0005159952242133172,-0.0001250547190536429,-0.0014880509127783593,-3.1442628298158524e-05,0.00018187241684700334,0.0004479672591328741,0.0009218452994137986,-0.0006580239631609384,-0.004731140223568316,0.00013178886383330402,0.0006628018111069331,-0.0024873556642856978,0.002159368111721186,0.0002937716423565494,0.0023951506995468896,0.00038474079388869887,0.0026690200333039,-0.0007124013326203515,-0.0009132631772747766,-0.00123919901715685,-0.0012665550007244257,-0.005915999084112172,-0.0020162210461048885
a2337,-0.0008153958222684326,-2.0841452117640377e-05,-0.0045645590124052575,-0.001320537022992258,5.350070882416393e-10,-0.0008629393053031734,-0.00043439479134979326,-0.0002823962629912328,-0.0017740845443338033,0.0027892807189484545,0.0009455120229603748,0.0027079373905390235,-0.0007066762926854699,0.00010625778689400895,-0.002541846773848317,-0.0019014987291580488,0.00047792361188785364,0.002300479687758228,0.0030966444749395278,0.002175160681892786,-0.0007057551859760472,0.0011135103499035773,-0.0014376905019955863,-0.0020649714810014167,0.0024010219574338845,0.010643398955091978,-0.0016540212057222763,-0.0006288527334414708,0.0020463345381650302,-0.0009304872355742513,-0.0017902978861512953,0.0012470716142502876,-0.002763219133342119,4.206299708822041e-05,-3.905607822923189e-06,-0.0023102520120479577,0.0003571141233688559,-0.0010885706378222105,-0.004797201940791229,-0.0017262046343169478,0.0006169909957622569,0.0008212675460933972,-0.0001839573726441677,-2.2451950314221242e-05,-0.0007237607445888848,-0.0025129091442031054,0.002584995356042643,-0.0009872853039012822,-1.710445227107296e-05,-0.0037775430997756924
a2338,-0.00014665838693876275,-0.00010375275431811007,-0.00042596710784776476,-0.003474371848832708,-0.005254588928185911,-0.0006879633951275845,-0.0005841982946145907,-0.00013383359656410896,0.0007670939924598113,-8.870832118943925e-05,-0.004865997546306123,0.002237644183091323,0.0008527613239001182,0.0033288904096845416,1.856475109529007e-06,0.0005053961973466299,5.402516678705441e-05,-0.0003337498653237074,-0.003063954170835603,-0.0012105465756622013,0.0017761329012522115,-0.0006388242119180496,0.008322385275619907,-0.0029232784205063937,-0.001737125753448298,-0.0005155619203352892,0.00043344868715702606,5.554553110322883e-05,1.3120668252489189e-05,-0.000580394024002753,-0.00022726955975127874,0.00041738208369792966,-0.0004333338115753002,-0.0027703136005573052,0.0007263312921767066,-0.001056166787319113,5.468671608537619e-06,6.011215455710829e-07,-0.0037431870081300793,-0.005486350482973056,-2.9164449267073665e-05,-0.0016069890935537304,-0.0007945863649952934,-0.0012187186437385119,-0.001503658261435806,0.006634808260642449,0.008463946972107835,5.325668206208011e-05,0.00038075195306622395,0.0017786079774806457
a2339,0.00013117224340108004,0.0012707260179145342,-0.002140559062666475,0.00011491126234656774,-0.0014398145172231868,0.0034856684152923447,-0.004922239900823241,-0.0004000905466952204,0.0004597924052948503,-0.0013791463115549493,1.0084735614517752e-05,0.0009146254475349614,0.00449799358390514,-0.00012999873574875368,0.000606596463057424,-0.0008825700660801848,-0.00733132302860879,0.0001998453102655313,0.0013577837781983057,-0.0003496538992682043,0.0013791655266317338,0.0006851945024446563,-9.639055872884619e-05,-0.00521574184343431,-0.0019142100676428175,-0.0012637623515787066,-3.340440032682812e-05,-0.0006860954876683799,-0.0008179596446361761,0.005564309981913134,-0.0030049000893646524,-0.0023072300824373516,-0.0005774259028060035,-0.0019752335311815947,-0.001342896735791123,-3.872520101767265e-05,0.0033760473733798783,0.0003141385455076029,-0.002213395644620635,-0.0030909685007525153,0.0001969141663187605,-0.0019437028392112355,-0.001465397656267841,1.784602471227253e-07,7.435736390485909e-05,0.0027220862048906534,0.0005211607612100747,0.004187034420892726,-0.001827622454237576,-1.920198711624361e-05
a234,-0.0008311536691494258,0.008844497508226742,2.886685453520649e-05,-0.004108927390320601,0.006139988496293193,-0.001041854740136552,8.110784103545671e-09,3.892254868757524e-07,-0.0007440464236219322,0.00028766051325916165,0.006018090437954262,0.005926912477170174,-0.0001269516016455545,-0.0006973901090545813,0.0013617530539243982,2.2629474646184583e-05,0.0013878212129601764,-9.643646331917522e-05,-0.0018164982750516053,-1.6849528541661136e-07,-6.794093744260052e-09,-0.0036791342002693976,6.719316707830963e-05,-0.0004275811208384987,-0.0018305597888810831,-0.002119204422364365,-0.0004729484132517687,0.0009019642930662235,0.0005926456542818628,-8.920366085397977e-05,-0.0035008642955153177,-0.0003056713618867649,0.00014996222237800968,0.001167386838321063,0.00032947301527607624,-0.00022082859961379151,-0.0007251930926306114,-0.00019897810636017744,-0.0004414318242483557,7.25994429060235e-05,-0.00017667304344168018,0.001776221060751892,-0.0030902462184817176,-0.0024697639036268767,-0.0007998985942916587,-0.002337527309615584,-0.000995725826487512,-0.00028480812150424124,-0.0022892733284928745,-0.00020939938483786912
a2340,-0.0007110877788816155,-0.0009279794627313795,-7.567798187291534e-05,0.0001358355050664218,-0.0005413003807469043,0.001772608097593339,0.011255635601947683,-0.00010811033037088605,-0.000567843802265751,-0.00039662488688830015,0.0011897066612088728,2.10857910950405e-05,-0.0006166548908760872,-2.110758540646129e-05,0.0016887820047983794,-0.0009373170452038871,-1.6081935958963908e-05,-0.00025881763134533815,-0.003997041408776407,-0.0016841242685828482,-1.6782908834065883e-07,0.004860563473476279,0.0006139350047048857,-8.179874318391925e-05,-1.1191199487781242e-05,-0.001178131732081511,0.002542705959467314,0.0004952223416884996,-3.1407540556894174e-05,-4.113956352576537e-05,-0.0034279762948520214,-0.004495885429068168,-0.0010510799492273073,-0.005853553900276373,-0.000614645847262472,0.00023254895567160583,-0.0005335026573687822,-6.908874594715737e-07,0.0002705589087584905,-0.00038408083120698277,0.0005937895654106375,4.1123878488565535e-05,0.0006566899445456229,-0.0005259729364190816,-0.0021106199635158953,0.005063932489265819,-0.003461438913429003,-0.001988177610242658,1.4147058279090211e-05,2.3188423302680718e-05
