,Gene_45,Gene_44,Gene_22,Gene_15,Gene_36,Gene_21,Gene_43,Gene_11,Gene_9,Gene_50,Gene_13,Gene_31,Gene_28,Gene_12,Gene_30,Gene_24,Gene_32,Gene_38,Gene_2,Gene_33,Gene_7,Gene_23,Gene_19,Gene_26,Gene_39
a257,-0.0011446652164085825,-0.0006870281839983141,0.00011690581917124109,0.0002251991414158978,-0.002489789708135189,0.0004671899242542931,-0.004128116728030741,0.0035519728695049824,0.004888216177348182,0.0016515596022450684,-0.0038010072710059446,-0.0002666332555985758,0.0003353978766020365,0.01975762419049055,-0.0011558517666631508,0.000559532030659731,2.3676846853083137e-06,-0.0004320639657168848,-0.0027362146323892168,7.68533059247662e-05,-0.0013624148143330738,-0.00013683383411920757,-0.0007319357084501952,0.0014134400060386437,0.0002909770590866917
a2570,5.878328303120532e-05,3.0258796050369957e-05,-3.527059738575708e-05,-0.001104490927445037,-0.0005729343110893632,0.0009618512253423235,-0.007321938873875632,0.000642268125019268,0.0006010271863158972,-0.00042234011355289647,0.0019704455678976954,9.006305860734883e-05,4.6919129817275584e-08,0.0002253231930237189,-0.00412586392928617,0.0016672487411001488,-0.0032895132350422057,-0.005347416962276884,2.957233777716795e-05,-0.0027565347622472884,0.002648918622310802,-2.9430900407171397e-07,1.1811440706712252e-05,-1.983615640637371e-05,-0.006797728728977509
a2571,0.0003554707960639371,8.287211240526695e-07,5.62908805829107e-05,-0.0039147671982929285,-0.0013910595512654452,0.0011803296900054485,-0.002008802944966447,0.007615039238414646,-8.656172213977287e-05,0.0008078544932099379,6.727947387613392e-06,-0.0036264632572726016,0.001028454625338905,-0.0021106852943614273,8.881828644050852e-05,0.00022760146851836735,-0.0001332825762095204,0.00012129625596851885,-0.00040157497254601163,-0.00015188473108728438,0.0009641509635863878,-0.002626554778902918,0.0033341815525501075,0.0006059593886228514,-0.007696403987510078
a2572,-0.00017990538867119956,-0.0016242981997528884,-0.0020918872725585085,-5.860848724172486e-06,-0.00042389129104186294,0.00019468624505946698,-0.001242304107577529,0.007192285594226034,0.0024965695494514927,-0.0007951886616167341,0.0024545554016083167,-0.007005802042790517,0.0010543880454842165,-1.5896713814990838e-05,-0.00022485642910875488,-3.701163574837548e-05,-0.004355351722315169,-0.005564314827356846,0.00402809238337582,-0.0023312354501755558,-0.0002972936970574219,0.0006515144721901604,-0.004489396633959806,-0.0016113462142018243,-0.0001255390384503727
a2573,-0.0017694360820627417,-0.00012859410173952902,1.5646370319322264e-05,-0.000821740880840258,-0.0010250584992507212,1.501614998824461e-06,-8.338022440115573e-05,0.00019494475873864012,0.0010907381688830715,0.0025982405421953406,-0.00022788532629726996,-0.00040842424689722283,6.24155717771454e-07,-0.0031883291261187814,0.001878891400751058,-0.000300901048350331,0.012576323957746358,-0.003393252581157645,0.002116425899962279,-0.001735508401402556,-0.0014360447552426553,-0.0013898931327513122,0.00014380209549312594,-6.63357302797897e-05,-0.0018654596662508586
a2574,0.0005771274336583664,0.0016167190569545443,-0.0011928658982904576,-0.0016633333850421235,0.0006531381448330489,-0.006204568857126025,0.0021087572746932154,-0.004692637336115425,-0.0020253800272500666,-0.0011596125515690417,-6.829263000443812e-05,-0.0005702622536227732,0.0019525064786098962,8.483092696346078e-05,-0.003042050455769161,-0.0011348477501404918,0.0009166349323278329,-0.0005246118168168142,0.001055351175042026,0.006542563682124308,0.0006799345298136037,-0.0009012502453077014,-0.00030382593965840856,0.0009584466422057599,0.001813187325118962
a2575,0.00029278460938031263,-0.0008350690606360768,-0.0007110959486281176,0.0032067761087190196,-0.00023983194626158322,0.004718531209757539,-4.603948403629607e-06,-0.0050935371004448525,0.0008697545559470709,-0.002284558706536461,0.0019277902985356532,-0.001815211486207348,0.001569758659877415,0.006188212924602147,2.8992323152877216e-05,0.00016696581031480097,0.0007494251348105865,-0.0026563012246937534,4.229502022281564e-07,-0.0008357715158744798,0.007882565307329904,-0.0005018118906855292,-0.002697162967871738,-0.005411125016648116,0.0001850445071977431
a2576,0.0009113648542791062,-2.7322484828637503e-05,-0.003355320752998386,0.004580795290610248,-0.0016824304715502142,0.0006350793962656754,-0.0002293519444403107,-0.002788093657609345,-0.0018329032947663366,-5.265126283499131e-07,4.489349080346759e-07,-0.00040061049960911843,-0.0006174048004031008,-0.0005829075239246239,0.0019568078102262043,-0.0024209475948615395,-0.0017646982708136526,5.7872464427484796e-05,0.001438226187493512,-0.00012960930461012048,-0.00019085023908794,-0.0008470849664014889,-0.0031208883704063645,0.004058893298972136,-0.000670541558065796
a2577,0.00026525271111462866,0.0010747728976490357,0.0005220229856651897,2.2971440166689007e-05,-0.0007241346779642277,-0.00020741233113450992,-3.40638654978511e-05,9.2475169383604e-05,0.0008019837010287637,0.002349962221843165,-0.0017936580019986066,0.002258324159092856,0.0005636859325177553,0.00015248638239161497,0.0004903656039608297,4.798221323528817e-06,-0.0022559709233402787,-0.0021315347584911224,0.00040776700695800347,0.0009586998804085112,-0.0015570524881041992,-0.0022890557174815554,-0.00019612512707046234,0.00365129135015103,0.0017241480384779292
a2578,-0.002300824499915499,-0.0029167043886497886,-1.8673472190547163e-05,-0.005815769708620873,-0.0019363841120784726,-0.0008224448792402369,0.001034237340852047,0.01567301704532948,-0.0046755874991609245,-0.0001212973984941973,-0.00032219948871859815,0.0005515602763124716,-0.0026982356945928474,-5.897544615026361e-05,-0.0013557882442692256,-0.0036000441794524322,-0.0010235302117882908,0.004186945540976773,5.8014212205141375e-06,0.000757257858768956,0.001393549069288372,-0.003725542849618786,-0.0015725761414262284,-7.5099294726732515e-06,0.005241021063730283
a2579,-9.095747945409515e-05,0.0013645045707739428,-0.0007757673898266589,-0.0003614109318834946,0.00010308338711727478,-0.0007634766856279111,-0.0008533778171074865,-0.0028373282995225483,-0.00033329131739957157,-8.499222678512767e-05,0.0019253173881410924,0.0002686354763833535,-0.00019154017225996522,-0.0016527197596432858,-7.322218362572092e-06,5.5981091125669054e-06,-0.005733095735964329,0.00015681844574375568,-0.0020588151384875715,0.00017664134831332431,0.00015820287106699986,0.00030314824298433105,-0.0032258217089784773,-4.268690393207481e-06,0.0006066714608795282
a258,-0.00019077227948216318,-4.015762581261243e-05,-0.0032447816906960567,-0.0014665092974143613,-0.00011313104248385653,7.839583243405678e-05,-0.00040964562411739463,0.009975958694231858,9.17254574224084e-06,-0.001024195775806007,-0.0001426119337509296,9.117185712048648e-05,1.438556689124169e-06,-0.0014448915766537103,-0.0017329120182867108,-6.655602308244097e-05,-0.0002684140074748166,-0.0008008754645937107,-0.0010488880569456123,0.0012757820785224009,-0.0002750251316386333,-0.0009692559078572456,-0.0025921798425869616,-0.0003043942016146227,-0.0006529338048335285
a2580,0.0009280409110492792,7.480650155554939e-07,-0.0003762704784683595,0.000537532535747932,0.001531921326228057,0.0014505541409668256,7.28756555645128e-08,0.002008180514536481,-0.0023053902881895374,-0.0012428814113065998,-0.00517812948823907,-0.0016051700716341712,0.0033683438355160533,-2.377258343899219e-06,-1.453061798905431e-05,-0.0036239188358252955,-0.00012156285392899151,0.001122535830649857,-0.0001661847224891397,0.0007159706613886672,-0.0012604836989418455,0.0009952583096416879,-0.0004517907671108901,-0.0032344593413010337,-0.003730589474009098
a2581,0.000464449090622366,-0.005738876133114723,5.14483895673628e-06,-0.0008980734121628257,-7.093391877694756e-05,0.00035697765591229764,-0.0009312226191890852,-0.00281273128878928,0.00027170595605393276,-0.0008696726011122092,0.0030440050408546,-0.002482951385796985,0.010502307398315005,0.002161309040062791,0.0005165836102725995,-0.0003122176493893195,-0.0038951323968718244,-0.00017654113539701858,-0.004427190456455182,-0.0014563786661242798,0.0017007548536158773,-0.0008631998956297499,0.0027849210283740055,0.00012709976899933522,4.316336224756607e-05
a2582,0.00455563199128094,-0.00031632153805362644,0.0005041973916759257,9.855789229442431e-05,-0.004583491287023408,-0.004948215750045443,-0.0028994561230997473,0.0014547303321854376,0.0015050609833937136,0.0006546331956986807,-0.00020295359450234716,0.00437370142970392,6.654132863490481e-06,-9.23410412444856e-05,-0.000887981857725385,0.00023184607822833892,0.0007674396447856242,0.002964232226275572,-0.0009897451018924808,-4.080655452457849e-05,-0.0013529572144277912,0.00016061847436437933,0.00018552952142982947,-0.0028970327459500052,-0.000637365378262391
a2583,-0.004775957281554933,4.450434638901817e-05,-0.006299553014164887,0.008251493864945066,-6.032306774139727e-07,-0.0010417712613261924,-0.002577250816254247,1.7357419288930686e-05,-0.0025683295708681425,-0.0013437033515495446,0.019175198545718135,-0.003762734560699083,-0.0016129364454750901,0.0011991952139994008,-0.00107768648434817,-0.002002775024326634,-0.00011228122604298369,-0.0007016165346428473,-0.0018339860989829196,-3.889590673709041e-05,-0.00015314173927447744,5.5793219399700934e-05,-0.0019923952356481543,5.00376818607693e-06,-0.003700451225486501
a2584,-0.00011035240831226874,-0.006530290774435423,-0.0005858711701374952,0.0015714078330028034,-2.1117679140673137e-05,-0.00035383531971438305,-0.0006338319356916518,-0.0012701983931904725,-0.0018149874146698953,-0.0005425520257115036,-0.0007044280322502979,0.0008960117166306389,-0.0005407469763407764,-6.03518199706408e-05,-0.0021739308370750006,-0.002525836063514854,-4.201269170447605e-06,-0.0025091629143992574,-0.0030891083870915794,9.325331197550528e-06,-0.0003155379338018534,-0.008638933975713546,-0.0037878190084387783,0.00016605126609060199,-0.0014090650257752436
a2585,-0.00290005102170019,0.0007053880777154859,-0.0033336470723476543,0.002280031646186305,0.00043665752309558726,0.004503808364120581,0.00017405243430911434,-0.0018582619558641478,-0.005040221113850846,-0.0008900394024282479,-3.3760312817857963e-05,-0.0008039006535257597,-5.016625854635905e-05,0.0003553991275592888,2.0053851233423504e-05,-0.0009098789329656316,0.002200554470189295,-0.002081769644830506,0.0007397985615288775,-8.358888631194322e-06,-0.0010366917729758905,4.95362854474455e-07,0.0013139070868797191,-0.0076275179101770955,4.092552010393749e-06
a2586,-0.0002140485782536742,-0.001179926327741419,-0.0012506202397115926,-0.0006367927082546309,-8.242005142005434e-05,-0.004481941408617128,-3.5189255413627454e-05,4.598199940698453e-05,0.00019961273851236546,-0.00032297293390117594,-6.944925487909522e-05,0.0008577546864294155,-0.003576723780498151,0.0034441316121097106,-0.00016338311665771324,-0.002663646017259175,0.000775106771135957,0.00047876425890154,0.0004738703700946246,-0.003991281353522951,0.0017565777537115546,-0.0019436923588674387,-0.0007186537080867885,-2.1546208233986586e-05,-0.0002604350456107405
a2587,-0.00345516492829011,-0.0038505359933454953,0.0011552571142104768,0.006085434614392062,0.0002813292190063906,0.0012128284342552958,-0.001193029472685029,-0.0020296581017476417,0.0010297491008464852,-0.0017945403044130814,-1.8387547449953993e-05,0.0007060756735375474,-8.467085597033271e-07,-0.001000460890755004,7.793443378730457e-06,-0.003382337991939665,-0.006846624031053941,0.004260493554759809,0.0004147439843881534,-0.0024616066938964597,-0.002798195017778007,0.001633546729314237,0.0011434011134672222,-3.9362490801490195e-05,-0.0015857492758514246
a2588,-0.0002832818242062469,-2.8684569640001956e-06,-0.0029915205982541924,-0.006364428236125738,-0.003420107764517414,-0.00019122513683646528,0.008293303420357197,0.0016420777533221048,3.2903996623660585e-06,-0.004080234474396004,-0.0007785134526231857,0.010420013609702359,-1.2967614063625157e-05,-0.0006850825830079211,-0.0007481787358383273,0.00024070182703235976,-0.0004854655380412739,0.000837933103528843,0.00028019828743192565,0.002202177873014987,-9.320267634351648e-05,0.0006820474060367471,-0.00476899375081476,-0.0010488887469992333,-0.0008475456076538885
a2589,-0.0013835612144883114,0.0004613137175492588,0.0002665169652365106,-0.0008998943615439047,4.2330256493648515e-05,0.002328872304452727,0.000189744760227989,0.006826629328584235,-0.0036196469066823657,0.00015266923591259005,-0.0010200706134470407,0.00041000999215531995,0.003839792230009081,4.6499907478927916e-05,0.009312184557414591,0.0014528698112315054,-1.1202438043732721e-05,-0.00620400077076847,9.609657760379763e-05,-1.7878922846260273e-05,-0.0005480950217584802,-0.0012895496355385745,3.267286441845693e-05,-0.0006600524167055893,-0.0007431181223140301
a259,-0.0003205051806039589,0.002335277027157896,9.353875934792612e-08,-0.004532979957654013,-0.0025944720488514576,-1.58777119631439e-05,-0.0008066616689720177,-0.0029566044210279844,0.0006646496423993366,0.004912358354272834,0.0005415479212045344,0.0005951173228179495,1.2294361409613433e-06,-0.0005531257750657284,0.0007010531498999992,0.007274058998306016,5.3191936700888254e-05,0.0026167890242967144,-0.0017807404283416476,0.00023019305947932214,-0.004723528085759465,-0.0012004597508355665,-0.002740955412862786,-0.0008325694392918221,0.00024839305325198287
a2590,-0.0018711695324214565,-0.0057340624522210495,-0.0007424755141769877,0.0008129891106899347,0.004204513122302581,0.0013644673586437825,-0.005176559952629925,0.0005581975684762226,-0.00365265659020417,0.0005879424320977002,0.005068206130836413,0.004338163023535476,4.454228217427197e-06,-0.001711526297157883,-0.003587448187639684,0.008194506610100906,-6.217956526874592e-07,0.0035221914592033967,-0.003991885052591284,-0.004736897183252341,-0.0007025536592626305,-0.0043828864043969525,-0.0007396649723376385,6.513145453948999e-06,-0.0029235655941446644
a2591,0.0007639781624096641,0.004723120888079689,-0.00022531832484813143,0.0016898420558979577,0.0008400014283816461,-0.001079502719242906,-0.0012590585750458412,-8.255095005221141e-05,0.001253356593835686,1.599143869641267e-06,0.0004481255516841638,3.635312650293902e-05,-0.0015543027126111554,0.006648536507266963,-2.603107877129486e-06,-0.0008317553081423549,7.211441694710994e-05,-0.0013079825261299574,-0.008159852883065748,-0.0002947115897126099,-0.0011773938392340916,-0.0034771624288873868,-0.0004897160380587166,-0.0005043566599425013,-0.0002469084955563339
a2592,-9.19690208556602e-06,-0.00014449462561053603,-0.0006756939143263579,0.0004399817640568116,-0.005484524172817885,-0.0028084200051816414,-0.000717458372018353,0.00021008129427175495,0.0008615301837214709,0.000989272092974405,-0.0005526771877086833,0.0007589624141207652,-0.002238110452711564,-0.0016532078739288883,2.1478083156750163e-05,-0.0024760225499120252,-0.003289275560080985,-0.0024996960765108433,-0.0027611780370123155,-0.00054104214161976,-4.38758840614462e-06,0.004996030617619442,-0.001518543456712749,0.0028881879432392683,0.00034322448559004305
a2593,0.0024027692270966374,0.0002847289043490758,-0.0016586301933542613,-0.0018384039148902484,-0.0041255540490330485,-0.0007479294588523685,-0.0007619518398349085,0.0012859649641329858,-0.0006051841906320331,-1.2127133050305705e-05,-0.0030153004392464875,7.4512957566856964e-06,-0.0008896029837040576,3.227943689175581e-05,-0.006549342696802628,0.0008397774839426116,0.00029877338932350834,-0.0007763147349960087,-0.003957151601005567,0.002035114388689525,-0.003354903546619107,-0.0028856832169084313,-0.000470912136532805,-0.002781547218838439,-0.0008512368830300892
a2594,0.005241595507196868,-0.0008683678841209562,0.014771376774708217,3.016350328990296e-05,0.0035575051702562473,5.2589370858212e-05,-0.0015112946095460962,-0.0018193295921616502,0.00014703536878517406,-0.00042349774092822513,-0.0020292029947709747,0.007566515982614954,-2.1518805479330797e-05,-2.605076495366661e-05,0.00021368440839745519,-9.736376338688175e-06,-0.0051770170413897015,6.904175048729269e-09,-3.319113217454433e-05,-0.00016764841058285358,-0.0007990154392377019,-9.452157144948628e-07,-0.0010502806771760325,-0.0008034857182675063,-0.0029690165071852292
a2595,-6.82398306032124e-05,0.0007577874336849731,-0.0006247838584777896,0.00022460186586409272,-0.0021128451790486382,0.00353321786966186,-0.0005150076314091707,0.0026511117110825854,0.0006693237845827324,-0.00032431707718028903,-0.0009236156140969638,-0.00393746476050094,-0.0035079069446660497,-0.005972038396822992,-0.000564429020671945,0.013614014457315438,3.1875664161412284e-05,-0.0005437128269847316,-3.4545859551459064e-06,1.7514461756174037e-05,0.00017131984833076356,-0.00033545001894179144,0.0005491644693700832,-0.005214227955115966,-0.000765021341952817
a2596,-0.000612294734234253,-0.0011392461365578796,0.0006847621179353778,-0.003935503064821811,-0.0036153744860978553,-1.19843451889912e-05,-0.004166196516547807,-0.0020344939422028926,0.007714345805307159,1.9681512931903295e-06,-0.002696912197206357,-0.0020643056489093874,-0.00042247731843426343,0.008552121781831524,0.005300181575020761,-2.1044577044941355e-05,0.0006399670536856635,-0.00010968190315779978,3.2989663003434684e-05,7.853529341192086e-05,0.0023957845474401078,-0.0021761769361919527,3.658011120377647e-07,-0.0005432048276540007,-0.003857260972377814
a2597,-0.003345523607878357,-0.0006172626258347104,0.003625100134754507,-0.00025072928051178816,3.8200791412031456e-05,-0.0006354241454814059,0.0018315888422574143,-0.0030873194138938374,0.00022104398462327417,-0.0038517881082508446,4.5529079434171254e-05,-0.003179285496870281,-5.9668126300984454e-05,-5.749243479119407e-05,-0.0033148756719805876,0.000501298743711642,-0.002302100888576999,0.00109734052275136,-0.0031732441265620707,0.0006600278379405803,-0.00014908330741639176,-1.558347742956725e-08,-0.00018326294952876031,-0.002143006063020433,0.002735623989134968
a2598,0.0004228064083558296,-0.0023021471026293677,0.003351297874109505,0.0009650123352381102,0.0032207569167554606,0.01662789715111938,0.00017590602265465504,0.001513788309448318,-0.0001347676708835456,-0.00034679803440819715,-0.001348688650619732,-7.572760343718069e-05,0.0010921785158867986,2.3621177148623932e-05,-6.741650846232177e-05,0.0003877023855962166,-0.0007255706837983183,0.00037737571298088277,-0.0023778605327979215,-0.00013113536267431798,0.0019436679874459562,-0.002454342697722409,-0.0017250335298153452,8.57395190011264e-05,-0.0014482864025563967
a2599,-0.004004933568858376,0.011044982679361881,0.005540277698819545,-0.0023960634853410915,0.0036136034396814943,-0.0008189297025788609,-0.0006841590345152801,-0.0007402050066412516,6.502054238394922e-05,-0.0005933509400111074,-0.0004274728405334856,-0.0008322233354882812,0.004029055896430846,1.2423820039713827e-07,-0.0010492028569725055,0.001796651433923691,-1.7515798575175833e-06,-0.00037713015169094457,0.0005921125441986285,8.789571746553918e-05,-0.0002513148774090266,-0.002886127206218311,-4.708951942207756e-05,-5.712620604086081e-06,-0.0005328371377190289
a26,0.00023895425780201627,-0.0024458598441095677,-0.0026160522872611023,0.00013339515136117134,4.98944613319481e-05,0.0007521681471026262,-0.0008113749081276483,0.0029937755608458903,-0.0005195785173156961,0.0011982557080078863,-0.00527958763425946,0.0002023629064273186,0.004243085230220763,-0.002342160140095209,-0.001403003202919073,-0.0011240076261398797,0.003986616452845634,-0.0001537809127342808,-0.0016508009070490682,0.0006547731450649132,-2.8067521981060806e-05,-0.00507511109350943,-0.0024886373597539702,0.0002842832451529168,-0.00033662442182930043
a260,0.005987900065014715,0.0012995451237009688,-0.0007694044138399723,0.0017742603900967298,-0.0011377543163887402,0.00068252035963381,-0.003328622569558178,1.734439761584745e-05,-0.0006501572508956603,4.028810311095996e-07,-0.00013164794161292016,-0.0015804262537208891,-0.003508062805100479,2.8587748698037543e-05,0.00046047922434883657,-0.00039471150155972806,1.4816587385982913e-06,0.0005940384064960554,0.0002568626914295237,0.0038501904345231994,0.00021038988201260624,0.0019308487752191465,-7.096647876731247e-05,-0.004554921580731725,-0.0028172118077062222
a2600,-0.0008774843718970197,-0.0005294481296080414,-3.184881645644066e-06,-0.0002828137314976704,0.0001041555537080476,-9.616879322069376e-05,0.0027552989366631366,0.0022964262690598793,-0.0004391840790653671,-0.0020029378417352065,-0.00611922695725365,-7.197577593232366e-05,0.0005204655989638563,0.0004556988268853532,0.0033229281632246536,-0.0008158644893464899,-0.00347558156937718,-0.001843220698783338,0.00013110771629452705,0.002052907691526774,-0.0020796722274075024,-0.0015754238995252154,5.6338778315702213e-05,0.0035696914450891694,-4.465838128156591e-09
a2601,3.3676146707080194e-06,-0.0009145828238027675,-0.0029981236910177605,-0.0062328378450416284,4.624482953199678e-06,-3.4767567079819844e-05,0.00210623719646241,-0.005155464115484837,-2.816082596941705e-05,0.0012123622050324422,-0.00018444559305147608,6.555340506710994e-05,-0.0015790706671636014,-0.00039102847778057495,0.0015290088295999227,0.00010737993414171223,0.00012836475468325941,0.0002639605335257543,-0.004166509116391789,-0.0026245736063556214,1.572810393181992e-05,0.0006706949958837373,0.001594479489880985,-0.0008828034262246122,0.0005342516203842348
a2602,-0.0037302620388069622,0.0006971486974249996,-0.0013514897119824938,-0.004278334423345688,0.0018450597398961847,0.003541761002096037,-0.0003324139192075093,-0.004406320091106869,-0.0008232110728723869,-0.00024452927858473477,0.0075714808045753736,-0.0002885640469861663,0.005533915613050279,0.0009958209593134136,-0.0006361902632554743,6.318821190978783e-05,4.022390441007524e-06,-0.0028890323210146803,-2.1175257166575917e-06,-3.9985895211203646e-05,0.002742337873990022,0.0004050692019304152,0.00026196616133775585,0.004284577454524708,0.00027121868860444315
a2603,0.0004173281682641676,-0.005433780456233669,0.0015097412638770524,-0.000895056998625369,0.005842116977026171,-0.001015438302085905,0.005030877528204988,-0.0010272913756124821,-0.000851199777304662,-0.0022050556815641793,-0.00023269408829786975,-0.0075769336845019995,0.0008841416328289947,-0.0002794120394696339,-0.0019849471563438558,0.0049625144112499815,0.00024363807041597363,0.0010391240368421012,-0.004615836669779186,-0.00014772753012669997,0.0001277654256925261,0.004826736075080204,-0.0010481209041268602,0.0002506147811451528,-0.0011070815308148203
a2604,-0.0006749052143854698,0.002079844151836551,-2.0050114949707386e-05,-0.001810103666584371,-0.005329594367101309,0.0003425845906179807,-0.00018357774604359765,0.0016436182129092721,0.0010043962755287585,0.0028196684573493103,-3.6484793031861464e-05,0.001785635228735736,-1.0561138991570013e-05,-0.0011814026875704487,-0.0015156458906306646,-0.0012603822611201212,-0.006968224954282627,-0.002388174192040566,-0.004716436885727928,-0.000583673997145769,-0.0003996199206286366,-5.368834328056194e-06,-0.00442722089907272,-0.0013858963070118966,-9.373413244936446e-06
a2605,7.451134690178245e-05,0.0011665338495368835,0.002539695735037555,-0.0011317066974069821,-0.0006542081515685571,-0.0001085316266384495,0.0034789671140113216,-0.00037883879819280725,5.326382738105604e-05,-6.890053387802555e-05,-0.00017638366687235552,0.003514613322036165,-0.00572387957937491,0.005729218321954881,-0.002788074397558575,-0.000247141349046438,-0.0002163629563965029,0.0010576531051614707,-0.0060437620693600345,-0.0009852414628465618,-0.00039848746055798833,-0.0008323793681476888,-0.00030176893164905695,-0.0035572152424825218,-0.0013160241849343017
a2606,0.0029394140368989427,3.3879254799904e-07,-0.0010589731518988107,6.4190042861421e-06,0.0013457778619141159,-0.00032263993418912384,0.0007067060426336575,-0.0012106290030065182,0.006121700919776775,0.0017771588188567047,1.3460645970067337e-05,-2.8266258985899177e-07,-0.002289294048033319,3.63332118331664e-05,-0.005088602055711282,0.00016455887535596586,-0.0018370192734109563,-0.0017448760642327739,-0.0016223283170487919,0.00033172398569942434,-9.33949395358969e-05,-0.0006797723848216116,-0.0014552900206678703,0.007340840261901779,-0.0026328782931299157
a2607,-0.0034585470622534556,-0.0008278478148916833,-0.0007897091431618001,-0.004891110463425334,-0.0004697083037295429,-0.0019990181781121253,0.013012564751802206,-0.0010944539857494404,-0.005858199055992025,-5.949668650977787e-07,0.00038957727822334226,0.000853153478792691,-0.0002433334964675449,-0.0039876502441551906,-0.00011049489351376541,-2.1556673706930597e-07,0.00197787786024461,-0.00015673168161698596,0.006056487221317039,-0.0010811411583707075,-0.0006396008448923854,-0.0010376181704305838,0.004994045633181876,-0.004196600124339898,-0.002586834687316289
a2608,0.01277087324354567,-0.0039736776029859495,-0.0007554804998897587,0.0020003944738378526,0.005994542456361598,-0.0040987725031524525,-0.0004581276428185107,0.0027878494235634432,-0.0019062616230449267,-1.2625747632405985e-07,-0.0012261331411257109,-0.00367082071291957,-6.770789939145581e-06,-0.003072786525403479,-0.00020032381713416597,0.005875593526302474,-0.00659211851912123,-0.00012574335761441637,-9.318220874190227e-05,-0.0046066202680867035,-5.74430356533581e-06,1.2863250876667695e-05,-0.002848912248243964,-0.001198857113719357,0.00041683107622406644
a2609,-0.0013235453840277503,-0.002690433727640529,-0.00047043705519823203,-2.2024079729860454e-06,-0.0011763535087380944,0.00059183214934086,9.089569122041046e-06,-0.00091402156175594,-0.006431486744624059,-0.001206806380726351,0.0015167108997447606,-0.00012999936034171502,0.01028798722413427,-3.249842733209885e-07,-0.0006707757641326154,0.00010283753777894696,0.0035559193415699306,-0.00019458980903434668,-0.003323497609787837,-7.67778921838692e-05,0.00017808350023619914,-0.0013215120995902128,-0.0022818658248948097,0.006809147487848201,-0.0067749303100613145
a261,-0.0016150805691405525,0.0010409001754245772,0.004325870605116106,0.0019768238897607633,-0.002805303385592069,0.00044270115486577276,-3.667894494333371e-05,-0.0004797962781340468,0.003322242137498433,-0.0018473465314794656,-0.0006091485100803932,-0.0009296412348476476,0.0009506010610788951,2.7306518013165023e-06,-5.819872901812752e-05,0.0020908115917733523,2.4577969236746328e-05,6.958415978489704e-05,-5.533070714339129e-05,-0.0006216428458030491,0.00015300307715752437,0.000864998243967745,-0.0004936895500584331,0.0011429210162790821,-0.0006040676551887889
a2610,-0.002884561178750431,-0.0005176832232200693,-0.0009027847697582296,-0.0028158565035562057,0.005797604836671241,-0.00032561773777988476,-0.0009890158749945774,0.00191313441112407,-0.0004973679846998471,-0.002084791231539272,-0.0005339446846361175,-0.0014494476924147705,0.0014417090256450445,5.4087805788974905e-05,9.022839650917557e-06,-0.0014813435073032363,0.002962745804302928,-0.0002892807013115692,0.00011949804345367967,-0.005800896710632403,-2.9888277906693774e-08,0.0006051434109262681,5.843914062515841e-05,0.0006948428677588311,-0.0015015260832729927
a2611,-0.0004758289019081217,0.0001569533051787727,0.009268653068759382,0.00017227452711630897,5.306956193910873e-05,0.0031105122704267515,0.002478621210548009,6.024477571579486e-06,0.0015783045137434792,0.004085058102445949,-0.0034014229531053653,-0.00013212049439737103,0.002302914610441871,0.002856191785983152,-0.0006635233123251116,-0.00022014614343507355,-3.368614024532653e-05,0.0009288559239652738,-0.0005082220842636881,-9.23564654250946e-08,-0.0009272859196086075,0.0004612798636342355,5.8937210606973276e-05,-0.0010096858134917629,0.00022697072959421485
a2612,0.001926103276907381,-0.0014714500437588737,-0.005211157409230292,3.6883101980176452e-06,-0.004062840599644235,-0.0018895874557055036,-0.0019614991012398392,0.006843389324248472,0.00393914587102008,-0.004024685907553494,-0.003395401910121696,2.151500216805084e-05,-0.0028488661961210433,-0.0015070614987798387,-0.0008044215866368659,1.877422356477362e-05,0.001750819635755337,0.0005768756465052856,-0.00011634468226587704,-0.00031076338508803604,-0.0002055077875524427,-0.0013643273687877502,-0.00029324740456520074,0.0003550596796505108,0.0001534028927802078
a2613,-0.00017830360101822595,0.006629162953605057,-0.0026559684822376685,-0.0007920432853106177,9.61783424147059e-05,-0.0014896800818760005,-0.002567254409044621,0.0006972775790432561,-0.000556812822560857,0.0030975179051954196,-0.0005625497393644328,-1.672783132637874e-05,-0.0038711229411182674,0.009198128627673326,-0.0023251208675172733,-0.000982615051087858,7.202501876846191e-05,-8.439493419768666e-05,0.0034839570220484223,0.0014014374224102545,-0.007558144988819233,-0.00021083692564113844,1.2294977245261372e-05,-8.353787351780134e-07,0.0037259592598295936
a2614,-0.0003107451763552972,0.005202132470014668,-0.0001389861568736185,0.00012177173309309351,0.00018777325556226148,-0.0003130926864870452,-0.001129545371892699,-0.00314584412043221,-4.332405625031026e-06,0.001281090389927255,2.9962476126919435e-06,-2.87313294733588e-05,-0.0061207801218992625,0.0017137155924876598,-2.8929285272251046e-07,-0.0010450179444847865,-6.089476955325551e-07,-0.004460726422209639,0.0003874343805560106,1.622281222355017e-05,0.0016521151019815508,4.290454693363138e-05,-0.0036477051397929123,-0.0001404006133161272,-0.001065539726680117
